Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacturer
Maruti Vitara Brezza,6,45000,Diesel,Manual,First,24.3,1248,88.5,5,9.75,Maruti
Audi A4 35,4,38163,Diesel,Automatic,First,17.11,1968,174.33,5,32.91,Audi
Mercedes-Benz E-Class 2009-2013,12,43800,Diesel,Automatic,Second,14.21,2143,203,5,16.75,Mercedes-Benz
Honda Civic 2006-2010,16,92000,Petrol,Manual,First,13.5,1799,130,5,1.9,Honda
Hyundai i20 Magna,6,14064,Petrol,Manual,First,18.6,1197,81.83,5,6.59,Hyundai
Audi Q3 35,6,42366,Diesel,Automatic,First,15.73,1968,174.33,5,31.93,Audi
Honda City i,9,76551,Diesel,Manual,First,25.1,1498,98.6,5,7.25,Honda
Hyundai i10 Era,15,72672,Petrol,Manual,First,19.81,1086,68.05,5,1.9,Hyundai
Maruti Swift VDI,8,45000,Diesel,Manual,First,25.2,1248,74,5,3.55,Maruti
Ford Endeavour 3.0L,11,91696,Diesel,Automatic,First,11.4,2953,153.86,7,9.25,Ford
Ford Ikon 1.3,14,66484,Petrol,Manual,First,13.8,1299,70,5,1.65,Ford
BMW X1 sDrive,4,15456,Diesel,Automatic,First,20.68,1995,190,5,36.64,BMW
Mercedes-Benz E-Class 2009-2013,12,55000,Diesel,Automatic,Second,14.21,2143,203,5,16,Mercedes-Benz
Maruti Eeco 5,4,21112,CNG,Manual,First,15.1,1196,73,5,5.38,Maruti
Honda Jazz Select,12,98000,Petrol,Manual,First,16.7,1621.27645,113.2530497,5.278735151,3.15,Honda
Honda Amaze S,9,61297,Diesel,Manual,First,25.8,1498,98.6,5,4.35,Honda
Maruti Zen LXi,17,80000,Petrol,Manual,Second,17.3,993,60,5,1.2,Maruti
Hyundai i20 Magna,10,59000,Petrol,Manual,Second,18.5,1197,80,5,4.1,Hyundai
BMW X5 3.0d,14,150000,Diesel,Automatic,First,11,2993,235,5,18.75,BMW
Hyundai Creta 1.6,6,60083,Diesel,Manual,First,19.67,1582,126.2,5,13.78,Hyundai
Maruti Swift Dzire,7,85450,Diesel,Manual,First,26.59,1248,74,5,4,Maruti
Maruti Swift VDI,10,88000,Diesel,Manual,First,22.9,1248,74,5,4.33,Maruti
Hyundai Grand i10,8,81828,Diesel,Manual,First,24,1186,73.97,5,5.43,Hyundai
Ford Figo Aspire,7,18000,Petrol,Manual,First,18.16,1196,86.8,5,4.9,Ford
BMW X5 X5,6,15000,Diesel,Automatic,First,15.97,2993,258,5,70,BMW
Mercedes-Benz New C-Class,7,34000,Diesel,Automatic,First,11.78,2143,167.62,5,25.5,Mercedes-Benz
Hyundai Grand i10,8,46000,Petrol,Automatic,First,18.9,1197,82,5,5.1,Hyundai
Hyundai Verna 1.6,10,48158,Diesel,Manual,First,22.32,1582,126.32,5,6.7,Hyundai
BMW 5 Series,10,93000,Diesel,Automatic,First,16.73,2993,218,5,26.5,BMW
Nissan Micra Diesel,10,71007,Diesel,Manual,First,23.08,1461,63.1,5,3.9,Nissan
Maruti SX4 ZXI,13,63067,Petrol,Manual,Second,15.5,1586,103.3,5,2.7,Maruti
Tata Manza Aura,12,70259,Diesel,Manual,First,21.12,1248,88.8,5,2.95,Tata
Audi A4 2.0,8,13000,Diesel,Automatic,First,16.55,1968,140,5,23,Audi
Maruti Swift Ldi,14,140000,Diesel,Manual,Second,17.8,1248,75,5,2.49,Maruti
Maruti Swift LDI,8,130000,Diesel,Manual,First,25.2,1248,74,5,4.5,Maruti
Toyota Corolla Altis,12,89401,Diesel,Manual,First,21.43,1364,87.2,5,4.5,Toyota
Honda Jazz 1.5,8,67000,Diesel,Manual,First,27.3,1498,98.6,5,6.9,Honda
BMW 6 Series,13,65329,Petrol,Automatic,First,7.94,4395,450,4,20.72,BMW
Skoda Fabia 1.2,13,72000,Petrol,Manual,First,16.25,1198,73.9,5,2.21,Skoda
Fiat Siena 1.2,22,70000,Petrol,Manual,Third,0,1242,113.2530497,5,0.55,Fiat
Land Rover Freelander,12,82000,Diesel,Automatic,Second,12.35,2179,187.74,5,13.9,Land
Ford Fiesta 1.6,13,85000,Petrol,Manual,First,15.3,1596,101,5,1.46,Ford
Hyundai Verna SX,11,83000,Diesel,Automatic,First,19.08,1582,126.32,5,6,Hyundai
Renault KWID 1.0,7,26000,Petrol,Manual,First,21.7,999,67,5,3,Renault
Tata Indica Vista,11,27000,Diesel,Manual,First,22.3,1248,88.8,5,3.5,Tata
Hyundai i20 Active,5,37746,Diesel,Manual,First,21.19,1396,88.73,5,7.59,Hyundai
Maruti SX4 Zxi,14,63274,Petrol,Manual,Second,15,1586,104.68,5,1.99,Maruti
Renault KWID RXT,7,25000,Petrol,Manual,First,25.17,799,53.3,5,3.8,Renault
Mahindra Xylo E4,10,197000,Diesel,Manual,First,11.68,2498,112,7,4,Mahindra
Hyundai EON D,10,45010,Petrol,Manual,Second,21.1,814,55.2,5,2.95,Hyundai
Honda Amaze VX,10,75348,Diesel,Manual,First,25.8,1498,98.6,5,3.75,Honda
Volkswagen Polo Diesel,13,90110,Diesel,Manual,First,22.07,1199,73.9,5,2.5,Volkswagen
Honda City 1.5,12,102013,Petrol,Manual,First,17,1497,118,5,3.75,Honda
Toyota Fortuner 4x2,8,36000,Diesel,Automatic,First,12.55,2982,168.5,7,22,Toyota
Honda Amaze E,6,37578,Petrol,Manual,First,18,1198,86.7,5,6.14,Honda
BMW 1 Series,8,46001,Diesel,Automatic,First,20.58,1995,143,5,16,BMW
Maruti Celerio VXI,9,46559,Petrol,Automatic,First,23.1,998,67.04,5,3.75,Maruti
Toyota Innova 2.5,8,48000,Diesel,Manual,First,12.99,2494,100.6,8,11.75,Toyota
Jaguar XF 2.2,10,46000,Diesel,Automatic,Second,16.36,2179,187.7,5,24,Jaguar
Honda WRV i-VTEC,6,15000,Petrol,Manual,First,17.5,1199,88.7,5,8.9,Honda
BMW X1 sDrive20d,11,85000,Diesel,Automatic,Third,17.05,1995,184,5,10,BMW
Skoda Rapid 1.6,9,32000,Petrol,Automatic,First,14.3,1598,103.5,5,5.55,Skoda
Volkswagen Vento 1.6,11,60818,Petrol,Manual,First,16.09,1598,103.5,5,3.59,Volkswagen
Ford EcoSport 1.5,4,35188,Diesel,Manual,First,22.77,1498,98.59,5,11.13,Ford
Mahindra XUV500 W6,11,110000,Diesel,Manual,First,15.1,2179,140,7,7.2,Mahindra
Ford Fiesta Classic,9,61000,Diesel,Manual,First,18.6,1388,67,5,2.98,Ford
Hyundai Santro Xing,13,75000,Petrol,Manual,Second,17.92,1086,62.1,5,1.7,Hyundai
Mercedes-Benz GL-Class 2007,8,55000,Diesel,Automatic,First,12,2987,224,7,52,Mercedes-Benz
Maruti Alto LXi,20,69966,Petrol,Manual,First,19.7,796,46.3,5,0.95,Maruti
Honda City i,7,42000,Petrol,Manual,First,17.8,1497,117.3,5,9.25,Honda
Hyundai Santa Fe,9,48000,Diesel,Automatic,First,13.01,2199,194.3,7,16.25,Hyundai
Mercedes-Benz GLA Class,8,35000,Diesel,Automatic,First,17.9,2143,136,5,20.99,Mercedes-Benz
Toyota Innova 2.5,18,128000,Diesel,Manual,Second,12.8,2494,102,8,4.25,Toyota
BMW 3 Series,15,78000,Diesel,Automatic,Second,16.07,1995,181,5,7.2,BMW
Maruti Swift ZXI,12,53080,Petrol,Manual,First,18.6,1197,85.8,5,4.4,Maruti
Volkswagen Vento Petrol,12,66000,Petrol,Manual,Second,15.04,1598,103.6,5,4.25,Volkswagen
Maruti Ertiga VXI,11,25000,Petrol,Manual,First,16.02,1373,93.7,7,5.35,Maruti
Hyundai Grand i10,7,36139,Petrol,Automatic,Second,18.9,1197,82,5,6.3,Hyundai
Hyundai Creta 1.6,6,44000,Diesel,Manual,First,19.67,1582,126.2,5,12.5,Hyundai
Audi A6 3.0,15,50000,Diesel,Automatic,Second,16.77,2967,241.38,5,7.5,Audi
Mahindra XUV500 W8,7,81177,Diesel,Manual,First,16,1997,140,7,11.25,Mahindra
Ford EcoSport 1.5,7,26000,Petrol,Automatic,First,16.05,1499,110.4,5,7.65,Ford
Hyundai Xcent 1.1,7,100000,Diesel,Manual,First,24.4,1120,71,5,4.5,Hyundai
Volkswagen Vento 1.5,9,75000,Diesel,Automatic,First,21.21,1498,103.2,5,7.5,Volkswagen
Mercedes-Benz S-Class 280,19,119859,Petrol,Automatic,First,13,2987,210,5,7.1,Mercedes-Benz
Hyundai i10 Magna,13,55980,Petrol,Manual,First,20.36,1197,78.9,5,2.25,Hyundai
Audi A4 35,8,30000,Diesel,Automatic,First,17.11,1968,174.33,5,27,Audi
Hyundai i20 Sportz,11,49700,Diesel,Manual,Second,21.9,1396,88.76,5,4.18,Hyundai
Hyundai Verna 1.4,10,79000,Diesel,Manual,First,23.5,1396,88.7,5,6.5,Hyundai
Honda City 1.5,13,65100,Petrol,Manual,First,17,1497,118,5,3.15,Honda
Maruti Ertiga VDI,7,54161,Diesel,Manual,First,25.47,1248,88.5,7,7.64,Maruti
Maruti Alto LXi,12,28619,Petrol,Manual,First,19.7,796,46.3,5,2.4,Maruti
Maruti Wagon R,7,9000,Petrol,Automatic,First,20.51,998,67,5,4.25,Maruti
Hyundai Verna 1.6,7,42876,Diesel,Automatic,First,19.08,1582,126.2,5,9.31,Hyundai
Maruti Alto LXi,12,64000,Petrol,Manual,First,19.7,796,46.3,5,2.39,Maruti
Volkswagen Vento 1.6,5,20488,Petrol,Manual,Second,16.09,1598,103.5,5,7.64,Volkswagen
Maruti Baleno Zeta,7,21000,Petrol,Manual,First,21.4,1197,83.1,5,6.21,Maruti
Land Rover Freelander,11,119203,Diesel,Automatic,First,0,2179,115,5,16.5,Land
Honda CR-V 2.0L,12,55987,Petrol,Automatic,First,13.7,1997,153.86,5,8.22,Honda
Toyota Fortuner 2.8,6,72668,Diesel,Manual,First,14.24,2755,174.5,7,28.85,Toyota
Honda City V,8,32000,Petrol,Automatic,First,15.6,1497,116.3,5,8.5,Honda
Mercedes-Benz SLK-Class 55,9,3000,Petrol,Automatic,Second,12,5461,421,2,90,Mercedes-Benz
Honda City i-VTEC,8,10400,Petrol,Manual,First,17.4,1497,117.3,5,6.51,Honda
Maruti Swift VDI,10,35000,Diesel,Manual,First,22.9,1248,74,5,4.65,Maruti
Toyota Corolla Altis,10,55101,Petrol,Automatic,First,14.53,1794,138.1,5,8.4,Toyota
Toyota Etios Cross,9,57464,Diesel,Manual,First,23.59,1364,67.06,5,5.75,Toyota
Maruti Wagon R,17,110000,Petrol,Manual,First,18.9,998,67.1,5,1.11,Maruti
Fiat Punto 1.2,6,17941,Petrol,Manual,First,15.7,1621.27645,113.2530497,5.278735151,3.93,Fiat
Mercedes-Benz E-Class 2015-2017,9,72000,Petrol,Automatic,First,12,1991,184,5,17.25,Mercedes-Benz
Jaguar XF Aero,11,16000,Diesel,Automatic,First,16.36,2179,187.7,5,32,Jaguar
Hyundai i20 Sportz,12,62020,Petrol,Manual,First,17,1197,80,5,3.45,Hyundai
Land Rover Freelander,9,85000,Diesel,Automatic,Second,12.39,2179,147.51,5,23,Land
Hyundai Elite i20,5,14223,Petrol,Manual,First,18.6,1197,81.86,5,7.32,Hyundai
Honda Amaze S,9,41210,Petrol,Manual,First,18,1198,86.7,5,4.4,Honda
Mercedes-Benz M-Class ML,8,20000,Diesel,Automatic,First,0,2987,165,5,47.35,Mercedes-Benz
Maruti Alto 800,7,18043,Petrol,Manual,First,22.74,796,47.3,5,4.12,Maruti
Toyota Innova Crysta,7,80000,Diesel,Automatic,First,11.36,2755,171.5,7,19.5,Toyota
Hyundai Grand i10,7,21000,Petrol,Automatic,First,18.9,1197,82,5,6.2,Hyundai
BMW X3 xDrive30d,7,49000,Diesel,Automatic,First,16.55,2993,258,5,45,BMW
Maruti 1000 AC,25,104000,Petrol,Manual,Second,15,970,113.2530497,5,0.85,Maruti
Hyundai i20 Magna,13,95000,Petrol,Manual,Second,18.5,1197,80,5,2.8,Hyundai
Hyundai Grand i10,8,32000,Petrol,Automatic,First,18.9,1197,82,5,4.8,Hyundai
Hyundai Santro Xing,20,80000,Petrol,Manual,Second,17,1621.27645,113.2530497,5.278735151,0.9,Hyundai
Ford Fiesta 1.5,9,122800,Diesel,Manual,First,25.01,1498,89.75,5,5.65,Ford
Mercedes-Benz E-Class 220,12,78000,Diesel,Manual,Second,15,2148,113.2530497,5,14.5,Mercedes-Benz
Maruti Swift Dzire,8,69000,Diesel,Manual,First,26.59,1248,74,5,5.9,Maruti
Toyota Etios VXD,8,65000,Diesel,Manual,Second,23.59,1364,67.04,5,5,Toyota
Hyundai Xcent 1.2,8,23000,Petrol,Manual,First,19.1,1197,82,5,4.9,Hyundai
Honda Civic 2006-2010,14,70000,Petrol,Manual,First,13.5,1799,130,5,4.25,Honda
Toyota Innova 2.5,9,250000,Diesel,Manual,First,12.99,2494,100.6,8,10.9,Toyota
Hyundai Accent GLE,11,56000,Petrol,Manual,First,13.2,1495,94,5,2.45,Hyundai
Maruti Alto 800,10,30000,Petrol,Manual,First,22.74,796,47.3,5,2.5,Maruti
Mercedes-Benz SL-Class SL,13,35000,Petrol,Automatic,First,8.1,5461,387.3,2,29.5,Mercedes-Benz
Ford Ecosport 1.5,10,92250,Diesel,Manual,Second,22.7,1498,89.84,5,5.75,Ford
Hyundai Xcent 1.2,5,40000,Petrol,Manual,First,20.14,1197,81.86,5,5,Hyundai
Skoda Rapid 1.6,9,96848,Petrol,Automatic,First,14.3,1598,103.6,5,4.62,Skoda
Audi Q3 2012-2015,7,42000,Diesel,Automatic,First,15.73,1968,174.33,5,23.5,Audi
Mahindra XUV500 W8,10,55886,Diesel,Manual,First,16,2179,140,7,7.25,Mahindra
Hyundai Verna VTVT,4,12336,Petrol,Manual,First,17,1591,121.3,5,11.88,Hyundai
Hyundai Verna Xi,14,60000,Petrol,Manual,Third,13.9,1599,103.2,5,2.25,Hyundai
Ford Ikon 1.6,20,83000,Petrol,Manual,Second,14.2,1597,92,5,0.85,Ford
Nissan Micra Active,5,24000,Petrol,Manual,First,19.69,1198,67.04,5,4,Nissan
Honda Brio VX,7,32198,Petrol,Automatic,First,16.5,1198,86.8,5,5.1,Honda
Toyota Innova 2.5,9,92247,Diesel,Manual,First,12.99,2494,100.6,7,12.5,Toyota
Volkswagen Vento 1.5,12,121311,Diesel,Manual,First,20.64,1498,108.5,5,2.9,Volkswagen
Mahindra XUV500 W10,7,66296,Diesel,Manual,First,16,2179,140,7,15.96,Mahindra
Hyundai Xcent 1.2,8,41000,Petrol,Automatic,First,16.9,1197,82,5,5.45,Hyundai
Ford Endeavour 2.2,6,38681,Diesel,Manual,First,13.5,2198,157.7,7,23.86,Ford
Chevrolet Spark 1.0,15,43761,Petrol,Manual,First,18,995,62,5,1.75,Chevrolet
Maruti Ertiga SHVS,6,17400,Diesel,Manual,First,24.52,1248,88.5,7,9.75,Maruti
Honda Amaze S,10,61510,Diesel,Manual,First,25.8,1498,98.6,5,4.75,Honda
Honda City i,9,60000,Petrol,Manual,First,17.4,1497,117.3,5,6.25,Honda
Mini Cooper Countryman,9,35165,Diesel,Automatic,Second,23.8,1998,112,5,22,Mini
Toyota Corolla Altis,7,41617,Petrol,Automatic,First,14.53,1794,138.1,5,14.14,Toyota
Hyundai Santro Xing,18,45000,Petrol,Manual,First,17,1086,113.2530497,5,0.95,Hyundai
Skoda Superb Elegance,9,65000,Petrol,Automatic,First,13.7,1798,157.75,5,11.95,Skoda
Maruti Wagon R,12,68000,Petrol,Manual,First,18.9,998,67.1,5,2.5,Maruti
Hyundai i10 Era,10,49000,Petrol,Manual,First,19.81,1086,68.05,5,2.75,Hyundai
Tata Tiago 1.2,4,16698,Petrol,Manual,First,23.84,1199,84,5,5.85,Tata
Maruti Baleno Zeta,7,30965,Petrol,Manual,First,21.4,1197,83.1,5,6.25,Maruti
Volkswagen Vento 1.6,9,56058,Petrol,Manual,First,15.04,1598,103.2,5,4.95,Volkswagen
Hyundai Grand i10,6,15356,Petrol,Manual,First,18.9,1197,81.86,5,4.75,Hyundai
Ford Figo Diesel,10,54000,Diesel,Manual,First,20,1399,68.05,5,2.55,Ford
Honda Civic 2010-2013,12,47000,Petrol,Automatic,Second,13.9,1799,130.3,5,4.5,Honda
Maruti Alto 800,8,21652,Petrol,Manual,First,22.74,796,47.3,5,3.01,Maruti
Land Rover Range,7,52000,Diesel,Automatic,First,15.68,1999,177,5,42,Land
Audi A6 2.7,13,35010,Diesel,Automatic,First,12.4,2698,179.5,5,11.5,Audi
Mercedes-Benz E-Class 280,17,76662,Diesel,Automatic,First,11,2987,198.5,5,10.99,Mercedes-Benz
Honda City 1.5,14,89000,Petrol,Automatic,First,17,1497,118,5,3.71,Honda
Honda CR-V 2.4,17,80000,Petrol,Automatic,Third,10.1,2354,152,5,2,Honda
Maruti Ciaz 1.3,5,39023,Diesel,Manual,First,28.09,1248,88.5,5,9.48,Maruti
Maruti Wagon R,19,62000,Petrol,Manual,Second,18.9,998,67.1,5,1.25,Maruti
Hyundai Creta 1.6,8,78046,Diesel,Manual,First,19.67,1582,126.2,5,10.9,Hyundai
Maruti Ciaz VDi,8,34400,Diesel,Manual,First,28.09,1248,88.5,5,5.5,Maruti
Hyundai EON D,7,64624,Petrol,Manual,First,21.1,814,55.2,5,3.71,Hyundai
Maruti Ertiga VXI,9,69192,Petrol,Manual,First,16.02,1373,93.7,7,6.25,Maruti
Volkswagen Vento Diesel,11,55000,Diesel,Manual,First,20.54,1598,103.6,5,4.9,Volkswagen
Honda City 1.5,18,81000,Petrol,Manual,Second,12.8,1493,100,5,1.1,Honda
Volkswagen Polo Petrol,7,36733,Petrol,Manual,First,16.47,1198,73.9,5,4.72,Volkswagen
Maruti Alto 800,6,24310,CNG,Manual,First,33.44,796,40.3,4,3.7,Maruti
Mercedes-Benz GLA Class,7,43022,Diesel,Automatic,First,17.9,2143,136,5,24.85,Mercedes-Benz
Hyundai Santa Fe,10,74000,Diesel,Manual,First,14.66,2199,194.3,7,12.25,Hyundai
Maruti Swift VDI,9,47000,Diesel,Manual,First,22.9,1248,74,5,3.9,Maruti
Hyundai Elite i20,6,37460,Petrol,Manual,First,18.6,1197,81.86,5,6.28,Hyundai
Mahindra Xylo E8,12,130000,Diesel,Manual,First,14,2498,112,8,2.75,Mahindra
Hyundai Grand i10,6,31576,Petrol,Manual,First,18.9,1197,82,5,7.85,Hyundai
Volkswagen Vento Petrol,12,66000,Petrol,Manual,First,15.04,1598,103.6,5,2.95,Volkswagen
Honda Accord 2.4,15,79000,Petrol,Automatic,Second,11.7,2354,177.6,5,4.85,Honda
Mercedes-Benz S-Class S,12,47140,Diesel,Automatic,Second,13.5,2925,281.61,5,30,Mercedes-Benz
Mercedes-Benz B Class,7,36610,Diesel,Automatic,First,15,2143,107.3,5,19.9,Mercedes-Benz
Hyundai Creta 1.6,7,93000,Diesel,Manual,First,20.5,1582,126.2,5,10.8,Hyundai
Maruti Alto LXI,16,52195,Petrol,Manual,First,19.7,796,46.3,5,1.75,Maruti
Audi A3 35,7,20003,Diesel,Automatic,First,20.38,1968,143,5,19.25,Audi
Renault Duster 85PS,10,66314,Diesel,Manual,First,19.87,1461,83.8,5,5.5,Renault
Ford Fiesta 1.4,14,76000,Diesel,Manual,First,17.8,1399,68,5,2.75,Ford
Hyundai Creta 1.6,8,29000,Diesel,Manual,First,19.67,1582,126.2,5,13,Hyundai
Ford Figo Diesel,12,30000,Diesel,Manual,First,20,1399,68,5,3.2,Ford
Volkswagen Polo Petrol,10,56526,Petrol,Manual,First,15.26,1598,103.5,5,5.84,Volkswagen
Volvo V40 D3,8,38000,Diesel,Automatic,Second,16.8,1969,150,5,24,Volvo
Hyundai Verna SX,11,41000,Diesel,Automatic,First,19.08,1582,126.32,5,6.25,Hyundai
BMW 7 Series,14,53000,Diesel,Automatic,First,14.49,2993,258,5,36,BMW
Mitsubishi Lancer GLXD,20,125000,Diesel,Manual,Third,14.8,1998,68,5,3,Mitsubishi
Toyota Fortuner 3.0,13,242000,Diesel,Manual,First,11.5,2982,171,7,11,Toyota
Maruti Ciaz VDi,8,90000,Diesel,Manual,First,26.21,1248,88.5,5,6.5,Maruti
Maruti Vitara Brezza,5,11000,Diesel,Manual,First,24.3,1248,88.5,5,9.4,Maruti
BMW 3 Series,5,21936,Diesel,Automatic,First,21.76,1995,190,5,37.92,BMW
Volkswagen Vento Petrol,10,41000,Petrol,Automatic,First,14.4,1598,103.6,5,5.25,Volkswagen
Hyundai i20 1.2,12,47000,Petrol,Manual,First,17,1197,80,5,4.5,Hyundai
BMW X5 3.0d,14,110000,Diesel,Automatic,First,11,2993,235,5,18,BMW
Hyundai Xcent 1.2,8,45960,Petrol,Manual,First,19.1,1197,82,5,5.56,Hyundai
Mercedes-Benz E-Class 2009-2013,10,48000,Diesel,Automatic,First,14.21,2143,203,5,22,Mercedes-Benz
Land Rover Freelander,12,68000,Diesel,Automatic,First,12.39,2179,147.51,5,22,Land
Hyundai i10 Magna,12,41000,Petrol,Manual,First,20.36,1197,78.9,5,2.65,Hyundai
Hyundai Verna 1.6,10,69573,Diesel,Manual,Second,22.32,1582,126.32,5,5.85,Hyundai
Volkswagen Jetta 2012-2014,11,115000,Diesel,Manual,First,19.33,1968,138.1,5,6.95,Volkswagen
Mahindra XUV500 W8,11,47629,Diesel,Manual,First,15.1,2179,140,7,6.5,Mahindra
Maruti Omni 8,19,66624,Petrol,Manual,Third,19.7,796,35,8,0.85,Maruti
Skoda Superb Style,10,80000,Petrol,Automatic,Second,14.67,1798,177.46,5,7.25,Skoda
Maruti Swift VDI,11,94868,Diesel,Manual,First,22.9,1248,74,5,4.5,Maruti
Mahindra Scorpio 2.6,13,76477,Diesel,Manual,First,10.5,2179,120,8,4.25,Mahindra
Mercedes-Benz GLA Class,7,28000,Petrol,Automatic,First,13.7,1991,183,5,26,Mercedes-Benz
Mahindra Thar CRDe,6,28599,Diesel,Manual,First,16.55,2498,105,6,9.66,Mahindra
Renault Duster 110PS,10,45348,Diesel,Manual,Second,19.01,1461,108.45,5,6.85,Renault
Audi Q5 2008-2012,10,80127,Diesel,Automatic,First,12.8,1968,167.6,5,23.68,Audi
Land Rover Freelander,10,68000,Diesel,Automatic,Second,12.39,2179,147.51,5,15.75,Land
Volkswagen Vento Diesel,11,75000,Diesel,Manual,Third,20.54,1598,103.6,5,3.5,Volkswagen
BMW 5 Series,17,48000,Petrol,Automatic,Second,11.62,2979,306,5,6.99,BMW
Hyundai Elantra CRDi,4,41871,Diesel,Manual,First,22.7,1582,126.2,5,15.57,Hyundai
Tata Sumo EX,8,84931,Diesel,Manual,First,15.3,2956,83.8,7,5.29,Tata
Datsun redi-GO T,7,15000,Petrol,Manual,First,22.7,799,53.64,5,2.25,Datsun
BMW X5 xDrive,14,110000,Diesel,Automatic,First,11.7,2993,245,5,20,BMW
BMW 6 Series,12,5900,Petrol,Automatic,First,7.94,4395,450,4,47.5,BMW
Maruti Alto Vxi,21,103653,Petrol,Manual,Second,18.9,1061,47,5,1.22,Maruti
Volkswagen Polo Petrol,11,64806,Petrol,Manual,First,16.47,1198,73.9,5,3.65,Volkswagen
Datsun GO Plus,7,35000,Petrol,Manual,First,20.62,1198,67,7,3.1,Datsun
Hyundai Creta 1.6,7,40000,Petrol,Manual,First,15.29,1591,121.3,5,11.5,Hyundai
Maruti Alto K10,8,23876,Petrol,Manual,First,24.07,998,67.1,5,3.46,Maruti
Hyundai Santa Fe,10,67901,Diesel,Manual,First,14.66,2199,194.3,7,8.38,Hyundai
Volkswagen Polo GT,9,68865,Diesel,Manual,First,15.11,1598,103.6,5,4.8,Volkswagen
Honda Amaze S,9,71000,Diesel,Manual,Second,25.8,1498,98.6,5,4.5,Honda
Maruti Esteem Vxi,19,95000,Petrol,Manual,First,15.9,1298,113.2530497,5,0.8,Maruti
Maruti Swift VDI,9,25000,Diesel,Manual,First,22.9,1248,74,5,3.95,Maruti
Skoda Rapid 1.6,11,180000,Diesel,Manual,First,20.5,1598,103.5,5,3.65,Skoda
Mercedes-Benz E-Class 280,18,131000,Diesel,Automatic,First,11,2987,198.5,5,10,Mercedes-Benz
Mahindra Scorpio SLE,12,65000,Diesel,Manual,Second,12.05,2179,120,8,4,Mahindra
Nissan Sunny 2011-2014,11,117777,Diesel,Manual,First,21.64,1461,84.8,5,4.75,Nissan
Maruti Swift Dzire,14,65000,Petrol,Manual,Second,17.5,1298,85.8,5,3.1,Maruti
Hyundai EON Sportz,6,46897,Petrol,Manual,First,21.1,814,55.2,5,3.61,Hyundai
Honda Brio S,8,36695,Petrol,Manual,First,19.4,1198,86.8,5,4.29,Honda
Nissan Micra XV,12,43000,Petrol,Manual,First,18.06,1198,75,5,2.13,Nissan
Maruti Alto LXi,15,54000,Petrol,Manual,First,19.7,796,46.3,5,1.1,Maruti
BMW 3 Series,12,89000,Diesel,Automatic,First,22.69,1995,190,5,13.95,BMW
Volkswagen Polo 1.2,9,7000,Petrol,Manual,First,16.47,1198,74,5,5.35,Volkswagen
Maruti Celerio LXI,9,58470,Petrol,Manual,First,23.1,998,67.04,5,3.9,Maruti
Maruti Wagon R,9,37000,Petrol,Manual,First,21.5,1197,81.8,5,2.8,Maruti
Maruti Ciaz ZDi,7,29000,Diesel,Manual,First,26.21,1248,88.5,5,8.75,Maruti
Audi A4 2.0,10,52000,Diesel,Automatic,First,16.55,1968,147.51,5,19.5,Audi
Honda Brio S,10,32807,Petrol,Manual,First,19.4,1198,86.8,5,2.75,Honda
Mahindra Scorpio VLX,10,86000,Diesel,Automatic,First,11.79,2179,120,8,8,Mahindra
Honda City i,9,66500,Diesel,Manual,First,26,1498,98.6,5,5.7,Honda
BMW X1 sDrive20d,11,94000,Diesel,Automatic,First,17.05,1995,184,5,12.5,BMW
Chevrolet Spark 1.0,12,29000,Petrol,Manual,Second,18,995,62,5,1.75,Chevrolet
Ford Figo Diesel,13,107389,Diesel,Manual,Second,20,1399,68,5,1.9,Ford
Maruti Swift VXI,8,36100,Petrol,Manual,First,20.4,1197,81.8,5,4.5,Maruti
Mercedes-Benz New C-Class,8,16329,Diesel,Automatic,First,19.27,2143,170,5,30.3,Mercedes-Benz
Skoda Octavia Elegance,9,36000,Diesel,Automatic,First,19.3,1968,141,5,16,Skoda
BMW X3 xDrive20d,6,41816,Diesel,Automatic,First,18.56,1995,190,5,32.78,BMW
Hyundai EON Era,8,54680,Petrol,Manual,First,21.1,814,55.2,5,2.5,Hyundai
Audi A4 35,6,14000,Diesel,Automatic,First,18.25,1968,187.74,5,43,Audi
Ford Figo 2015-2019,6,23977,Petrol,Manual,First,18.16,1196,86.8,5,5.38,Ford
Maruti Alto K10,10,30131,Petrol,Manual,First,20.92,998,67.1,5,2.65,Maruti
Maruti Alto 800,6,2530,Petrol,Manual,First,24.7,796,47.3,5,3.3,Maruti
Mercedes-Benz New C-Class,8,39000,Diesel,Automatic,First,19.27,2143,167.62,5,34,Mercedes-Benz
Hyundai Santro D,22,140000,Petrol,Manual,Third,20.3,1086,68,5,0.7,Hyundai
Hyundai Xcent 1.1,6,32257,Diesel,Manual,First,24.4,1120,71,5,6.83,Hyundai
Honda Amaze S,7,46983,Diesel,Manual,First,25.8,1498,98.6,5,5.77,Honda
Maruti Swift Vdi,15,107000,Diesel,Manual,Second,17.8,1248,75,5,3.1,Maruti
Volkswagen Polo 1.2,6,19000,Petrol,Manual,First,16.2,1199,74,5,4.95,Volkswagen
Audi A4 2.0,10,88000,Diesel,Automatic,First,17.11,1968,174.33,5,16.25,Audi
Land Rover Range,11,84384,Diesel,Automatic,First,10.2,4367,308,7,52.54,Land
Mahindra XUV500 W8,12,128000,Diesel,Manual,Third,16,2179,140,7,6.4,Mahindra
